Unnamed: 0,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
9887,41070791,APPLE HOSTEL BANGKOK - JUNIOR ROOM,200920458,Việt Anh,Ratchathewi,13.75623,100.54266,Private room,900,1,1,2020-01-12,0.03,8,179,0
9888,41071180,APPLE HOSTEL BANGKOK - STAR FAMILY,200920458,Việt Anh,Ratchathewi,13.75778,100.54278,Private room,1500,1,0,,0.0,8,179,0
9892,41072905,Long term stay+food/coffee shop&7-11 downstairs,158654054,Erica,Khlong Toei,13.7183,100.56985,Entire home/apt,1001,3,5,2022-11-16,0.15,27,341,4
9894,41074602,素坤逸50 酒店式公寓双床套房 bts onnut,207453281,Hua,Khlong Toei,13.70585,100.59992,Entire home/apt,843,2,5,2022-11-08,0.15,20,100,4
9897,41088262,APPLE HOSTEL BANGKOK - ROOM FAMILY FOR 4 PERSON,200920458,Việt Anh,Ratchathewi,13.75671,100.54375,Private room,1400,1,0,,0.0,8,179,0
9898,41089126,AQ Alix room near 1 min to Bangkok Hospital 003,77274629,Man,Huai Khwang,13.75145,100.58222,Entire home/apt,1490,3,0,,0.0,3,365,0
9902,41010604,New!  La Chada Night Market 1BR 2PPL near MRT,314945555,Nana,Huai Khwang,13.77148,100.5797,Entire home/apt,1057,1,11,2020-07-28,0.3,49,0,0
9903,41010931,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),52161947,Noons,Ratchathewi,13.7493,100.55606,Entire home/apt,2527,3,4,2022-10-16,0.11,99,361,2
9915,41020549,Modern Room with Hammock city /5min. BTS Surasak4b,23876548,Kate,Sathon,13.71428,100.52808,Private room,676,30,15,2022-12-14,0.42,9,87,5
9916,41022754,"New Down Town CBD,MRT。娱乐办公全能，CBD中，地铁边，大型商场，火车夜市",1233171,Travis,Huai Khwang,13.75947,100.56864,Entire home/apt,1351,30,1,2020-02-05,0.03,6,99,0
9920,41430908,High-end Residents in Ekkamai中文服务,12464021,Rebecca,Vadhana,13.73964,100.59059,Entire home/apt,800,30,12,2022-09-28,0.38,21,305,4
9925,41439202,Apartment Sukhumvit 30 (500m. to Emquartier/BTS),132758342,Mo,Khlong Toei,13.72665,100.57402,Entire home/apt,1350,2,9,2022-10-23,0.25,10,348,3
9926,41441744,Amazing Spacious Bangkok Executive Accommodation,19266319,Alex,Khlong Toei,13.71296,100.59279,Entire home/apt,1499,28,6,2022-11-02,0.54,36,185,6
9935,41112764,"1 minute BTS Station.Siam,MBK,Central World near.ก",170532676,Sony,Ratchathewi,13.75227,100.52944,Private room,1177,1,9,2022-09-14,0.25,31,174,3
9941,41116118,Shared apt. in central Bkk for long & short term,11552870,Alastair,Khlong Toei,13.72799,100.57009,Private room,1000,1,0,,0.0,1,90,0
9946,41169885,Minimal Homey room 5 mins walk to Phetchaburi MRT,12983967,Pattranit,Huai Khwang,13.74871,100.56683,Entire home/apt,899,90,0,,0.0,1,0,0
9947,41173458,素坤逸50巷 酒店式公寓双床房【开间】 bts onnut,207453281,Hua,Khlong Toei,13.7061,100.59988,Entire home/apt,743,2,9,2022-11-20,0.26,20,109,6
9948,41180367,Condo nearby BTS ASOK/MRT Queen SiriKit/Park view,113954424,Kly,Khlong Toei,13.72694,100.56145,Entire home/apt,1732,3,0,,0.0,1,135,0
9949,41182231,K#1-5 Minute walk to BTS Onnut Wifi WashingMachine,306704320,Kangaroo,Vadhana,13.70629,100.60432,Entire home/apt,999,3,5,2022-12-22,0.14,16,59,2
9951,41184493,C11 每客消毒~EKKAMAI BTS ~Em贵妇商场仅2站~会中文~7-11+小集市,262923052,Camila,Khlong Toei,13.71219,100.58122,Entire home/apt,1118,1,0,,0.0,30,54,0
9955,41186670,"1 minute BTS Station.Siam,MBK,Central World near.จ",170532676,Sony,Ratchathewi,13.75256,100.52979,Private room,1177,1,1,2020-01-17,0.03,31,178,0
9959,41190121,LUX CONDO on Sukhumvit near sky train & Emquartier,31566655,Saowanit,Khlong Toei,13.72184,100.56504,Private room,1212,180,0,,0.0,4,89,0
9965,41214658,CLICK DENIM,323447033,จิราภรณ์,Vadhana,13.73717,100.58597,Private room,1000,1,0,,0.0,1,365,0
9966,41221421,Exquisite Art and One-Bedroom Apartment,128943709,Rain,Khlong Toei,13.70513,100.59219,Entire home/apt,1500,7,2,2021-07-18,0.06,26,137,0
9967,41116743,Luxury 1BR in Heart of Bangkok (INFINITY POOL),156396341,Beijia,Khlong Toei,13.72639,100.56529,Entire home/apt,1582,28,1,2020-01-09,0.03,1,177,0
9969,41118812,素坤逸50巷 酒店式公寓【开间】特价双床房,207453281,Hua,Khlong Toei,13.70402,100.59975,Entire home/apt,743,2,5,2022-07-29,0.14,20,112,4
9971,41119242,"1 minute BTS Station.Siam,MBK,Central World near.ข",170532676,Sony,Ratchathewi,13.75212,100.52958,Private room,1177,1,4,2022-09-28,0.11,31,178,2
9972,41120378,【以梦为马】【小团圆】邻近抖音网红火车（拉差达）夜市/曼谷辉煌地铁站八分钟—文艺小居所 B栋,177055784,Lanping,Huai Khwang,13.78171,100.57461,Entire home/apt,841,1,0,,0.0,18,361,0
9974,41121102,Luxury Asoke Condo アソークコンド 200m to MRT Phetchaburi,105749176,Chase,Vadhana,13.74528,100.56365,Entire home/apt,3948,60,8,2022-12-15,0.23,1,102,1
9978,41127218,"In the Heart of Bangkok, 1 Bedroom apartement",14409559,Arnaud,Vadhana,13.7411,100.56692,Entire home/apt,1529,9,5,2022-12-15,0.48,1,314,5
9979,41134840,APPLE HOSTEL BANGKOK - DELUXE ROOM,200920458,Việt Anh,Ratchathewi,13.75779,100.54489,Private room,900,1,0,,0.0,8,179,0
9980,41135134,APPLE HOSTEL BANGKOK - DELUXE ROOM,200920458,Việt Anh,Ratchathewi,13.7579,100.54496,Private room,900,1,0,,0.0,8,179,0
9981,41135211,豪华1卧1厅/2分钟到达ekkamai BTS/Gateway商场/去芭提雅的Terminal车站2,231239852,Aimy,Khlong Toei,13.71623,100.58389,Entire home/apt,2500,90,0,,0.0,19,83,0
9982,41135519,APPLE HOSTEL BANGKOK -NEW DELUXE FOR 3 PERSON,200920458,Việt Anh,Ratchathewi,13.75585,100.545,Private room,1200,1,0,,0.0,8,179,0
9984,41139452,"1 minute BTS station.Siam,MBK,Central World near.ค",170532676,Sony,Ratchathewi,13.7506,100.53142,Private room,1177,1,3,2022-09-04,0.08,31,179,2
9995,41223829,SO THE STATION BANGKOK,146105301,Rad,Sathon,13.71412,100.51533,Entire home/apt,2000,1,0,,0.0,1,88,0
9996,41225975,【温馨两居带阳台】LPN/水门夜市/四面佛/娜娜商圈/康民医院/曼谷中心城区/中文接待/试管合作,166559468,Joy,Ratchathewi,13.75715,100.52743,Entire home/apt,2456,30,1,2020-02-11,0.03,13,66,0
9997,41226748,长租一月以上特惠《曼谷民宿》辉煌新商业区网红拉差达火车夜市亚洲公寓设计大奖整套一室一厅大户型代购街,304429745,Tian,Huai Khwang,13.7707,100.58226,Entire home/apt,798,30,3,2022-08-31,0.08,3,355,1
10003,41467300,8897@BKK Cozy Loft/Near Asoke/Airline/5min to BTS,299964391,Yao Yao,Ratchathewi,13.7549,100.56337,Entire home/apt,1632,28,8,2022-12-17,0.22,4,183,4
10005,41474592,Sathorn Suite/ Sathorn Happy Land,326462929,Tanwa,Sathon,13.71475,100.52998,Private room,633,30,0,,0.0,1,181,0
10009,41247461,【以梦为马】【小森林】邻近抖音网红火车（拉差达）夜市/曼谷辉煌地铁站五分钟—文艺小居所 B栋,177055784,Lanping,Huai Khwang,13.78167,100.57436,Entire home/apt,841,1,0,,0.0,18,358,0
10012,41157325,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~3,296659086,Summer,Khlong Toei,13.72446,100.56838,Entire home/apt,1830,2,0,,0.0,22,174,0
10014,41157504,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~5,296659086,Summer,Khlong Toei,13.72748,100.56869,Entire home/apt,1806,2,3,2022-12-17,1.64,22,172,3
10019,41487945,"Rooftop Infinity Sky Pool ,  City Heart",133849226,Aidan,Ratchathewi,13.74899,100.54479,Entire home/apt,4300,28,14,2022-05-29,0.39,20,176,2
10020,41488471,"New condo in Thonglor, easy transport. City life !",279032999,Patty,Huai Khwang,13.74499,100.58376,Entire home/apt,1500,3,1,2022-12-12,1.0,2,365,1
10021,41492631,Brand New condo for rent in Sukhumvit 50,71762015,Asanai,Khlong Toei,13.70474,100.59387,Entire home/apt,797,5,0,,0.0,2,181,0
10022,41493097,Near Silom|KingSize Soft Bed&theThai Latex Pillows,67973902,Morphy,Sathon,13.7103,100.52087,Entire home/apt,1134,30,6,2020-03-14,0.17,3,66,0
10024,41671498,The Line Sukhumvit 71,327969837,Somphong,Vadhana,13.71452,100.59408,Entire home/apt,3200,1,0,,0.0,1,89,0
10027,41248984,30days! Sukhumvit NANA spacious 2BR 4PPL near BTS,314945555,Nana,Ratchathewi,13.75078,100.55441,Entire home/apt,2527,3,15,2022-12-10,0.41,49,361,4
10029,41254135,I-HOUSE LAGUNA GARDEN RCA Huai Khwang 1bedroom,323899444,Teptan,Huai Khwang,13.74937,100.57813,Entire home/apt,900,1,7,2020-03-14,0.19,1,319,0
10031,41497435,Rabbitat Hostel,108945430,Rabbitat Hostel,Ratchathewi,13.75369,100.5337,Shared room,990,1,0,,0.0,5,365,0
10032,41505808,Executive Room - #5B (Private room + bathroom),180473956,Abe,Khlong Toei,13.72222,100.58063,Private room,793,3,7,2022-11-22,0.2,8,344,2
10033,41506544,Executive Room - #5B (Private bathroom),221268282,Levi,Khlong Toei,13.7225,100.57936,Private room,793,3,11,2022-12-17,0.31,5,355,4
10034,41509001,APPLE HOSTEL BANGKOK - DELUXE ROOM,200920458,Việt Anh,Ratchathewi,13.75709,100.54288,Private room,900,1,0,,0.0,8,180,0
10036,41511482,Cozy 1 Bedroom Apartment Close by Ratchada,106663677,Julawalai,Huai Khwang,13.78412,100.58166,Private room,900,3,1,2020-04-03,0.03,1,180,0
10039,41514018,C04大都会C218/38 · 近Ekkamai BTS高端公寓/楼下便利店/WIFI泳池健身房,145673155,Cora,Khlong Toei,13.71256,100.57974,Entire home/apt,995,3,2,2022-12-09,0.06,26,354,1
10043,41515133,C05大都会 C219/39 · 近Ekkamai BTS高端公寓/楼下便利店/WIFI泳池健身房,145673155,Cora,Khlong Toei,13.71095,100.58124,Entire home/apt,995,3,1,2020-02-14,0.03,26,354,0
10045,41682524,Chaiyo Shutthisan Lovely apartment,329009342,Rungnapa,Huai Khwang,13.7908,100.58016,Private room,600,1,0,,0.0,1,365,0
10047,41523555,Quite Oasis with private rooftop,67922528,Sebastien,Khlong Toei,13.70822,100.59287,Entire home/apt,2533,28,2,2020-01-31,0.06,1,255,0
10048,41690401,TC Green,240322225,กานต์สิรี,Huai Khwang,13.75555,100.57412,Entire home/apt,491,365,0,,0.0,1,365,0
10049,41525352,Near Tesco Lotus&Night Market+Can Cook+Fast Wifi,158654054,Erica,Khlong Toei,13.70544,100.5919,Entire home/apt,750,30,6,2022-10-22,0.26,27,357,1
10051,41536984,安静舒适宜人+fancy cozy room with comfortable&soft bed,145673155,Cora,Khlong Toei,13.70926,100.58368,Entire home/apt,995,3,4,2022-12-10,0.69,26,354,4
10056,41703966,1-bedroom townhouse with balcony in Asok,329264333,Jan,Khlong Toei,13.7303,100.55962,Private room,1343,3,0,,0.0,1,20,0
10059,41720832,1-Bedroom Near Surasak BTS station,182897474,Mi Amore,Sathon,13.70923,100.52582,Private room,3529,1,0,,0.0,6,364,0
10062,41725787,Comfy Condo for Digital Nomad | Thong Lo | Bangkok,126601726,Patsiri,Huai Khwang,13.74538,100.58472,Entire home/apt,814,30,4,2022-04-30,0.11,15,276,1
10070,41545041,5 mins to MRT Sutthisan/ Ratchada/ Rama 9 area,296460330,RoomQuest,Huai Khwang,13.793008,100.575203,Private room,861,1,2,2021-08-18,0.06,12,271,0
10071,41729772,Work-From-Home Comfy Condo | Thong Lo | Bangkok,126601726,Patsiri,Huai Khwang,13.74499,100.58429,Entire home/apt,750,14,7,2022-10-14,0.52,15,273,6
10072,41545375,The central bangkok river view room Sathorn road,327274394,Theuam,Sathon,13.71159,100.51508,Entire home/apt,1900,1,1,2020-01-18,0.03,1,180,0
10074,41730286,Comfy Condo w/ Pool.Gym.Sauna | Thong Lo | Bangkok,126601726,Patsiri,Huai Khwang,13.74397,100.58641,Entire home/apt,800,10,1,2022-07-21,0.19,15,324,1
10076,41736425,复式loft摩天轮夜市附近高级小区surasak BTS/blossom condo@Sathon,162537040,Songnya,Sathon,13.70972,100.52086,Entire home/apt,1150,200,0,,0.0,13,362,0
10080,41554971,High Floor Luxury apartment @ BTS Nana And Asoke,51715335,Live&Stay,Vadhana,13.74588,100.55689,Entire home/apt,3018,1,1,2020-02-29,0.03,11,163,0
10081,41555332,Superb Apartment @ BTS Nana & Asoke,51715335,Live&Stay,Vadhana,13.74394,100.55588,Entire home/apt,2671,1,8,2022-12-14,0.23,11,150,7
10084,41567771,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~8,296659086,Summer,Khlong Toei,13.72487,100.56597,Entire home/apt,1832,2,2,2022-12-03,1.07,22,85,2
10092,41273106,Silver Thonglor Vive Room in Thonglor area,324142230,Silver Thonglor,Vadhana,13.74049,100.58397,Entire home/apt,950,30,2,2022-08-07,0.24,5,54,2
10094,41282541,降!月租78折 超高层百万夜景 2大床 无边泳池 凌晨可住 CBD火车夜市 夜店RCA ENG Ok,259670420,Mored,Huai Khwang,13.75417,100.57564,Entire home/apt,1080,14,1,2020-02-03,0.03,4,0,0
10096,41294606,5 mins to MRT Sutthisan/ Ratchada/ 火车夜市,296460330,RoomQuest,Huai Khwang,13.79316,100.57534,Private room,900,1,2,2020-08-11,0.06,12,330,0
10100,41296168,MRT Sutthisan/Ratchada Train Market/7-11 (中文房东),182168951,Parit,Huai Khwang,13.79331,100.57637,Entire home/apt,900,1,0,,0.0,5,365,0
10107,41297187,The Heartfelt Sky : 2BR/ MRT/ Pool/JODD Fair,132745392,Mt,Huai Khwang,13.76125,100.57066,Entire home/apt,3757,1,2,2020-02-29,0.06,25,0,0
10108,41603358,Life 48/ Soi Sukhumvit 48,327231900,Watchara,Khlong Toei,13.71053,100.594,Entire home/apt,3190,30,0,,0.0,1,90,0
10113,41750618,"คอนโด เดอะ นิช โมโน สุขุมวิท 50, ชั้น 7",329812128,Nutchajaree,Khlong Toei,13.70532,100.59203,Entire home/apt,727,180,0,,0.0,1,365,0
10116,41297698,"Luxury Place,Nice Room near Siam !",324430318,Pornsak,Ratchathewi,13.75162,100.53497,Private room,3500,1,1,2020-02-16,0.03,1,177,0
10121,41328601,Minimal Decor 190m from MRT Petchaburi,276418453,G Living,Ratchathewi,13.74983,100.56128,Entire home/apt,1210,2,1,2020-01-18,0.03,32,142,0
10123,41330083,Natee Hostel-Private Dorm for 4 with Bathroom,226784821,Natee,Ratchathewi,13.75252,100.5363,Private room,1925,1,0,,0.0,11,339,0
10124,41330513,Natee  Hostel-Private Dorm for 5 with Bathroom,226784821,Natee,Ratchathewi,13.75256,100.53797,Private room,2205,1,1,2022-08-08,0.21,11,328,1
10125,41754158,แดนพรรัตน์,329858758,พรรัตน์,Vadhana,13.70988,100.60325,Private room,3200,1,0,,0.0,1,90,0
10136,41760147,Address Asoke /High class apartment,327962649,Pichaya,Ratchathewi,13.74955,100.5611,Entire home/apt,3350,1,0,,0.0,1,91,0
10141,41762369,"Large outdoor pool, Cozy Loft with Modern Vibe",26029855,Floyd,Vadhana,13.73524,100.58468,Entire home/apt,3117,365,2,2020-03-06,0.06,2,364,0
10145,41349240,MRT Sutthisan/Ratchada Night Market/7-11 (中文房东),182168951,Parit,Huai Khwang,13.79222,100.57627,Private room,900,1,0,,0.0,5,365,0
10149,41353793,BTS Thong Lo/Peaceful/1 King bed 431 (日本語対応),182168951,Parit,Khlong Toei,13.72124,100.57635,Private room,2000,1,1,2020-02-13,0.03,5,365,0
10153,41623113,blossom condo舒适双床房摩天轮夜市周边免费泳池健身房@Sathon surasakBTS,162537040,Songnya,Sathon,13.71195,100.52055,Entire home/apt,650,1000,2,2020-03-08,0.06,13,179,0
10156,41624126,COZY ROOM MODERN DESIGN/PRATUNAM MARKET/ FREE-WIFI,188817426,Benjaphorn,Ratchathewi,13.75592,100.54364,Private room,785,1,7,2022-11-10,0.2,4,343,5
10163,41775801,"2mins walkBTS Ratchathewi; Area Siam, MBK/Pratunam",40262107,Patty,Ratchathewi,13.7505,100.52905,Entire home/apt,1339,1,1,2022-03-27,0.11,39,88,1
10164,41780537,The Bangkok green condo high floor,329873188,Kamvilal,Sathon,13.71313,100.51276,Entire home/apt,2100,1,0,,0.0,1,174,0
10166,41782045,2 BR❤Near BTS Phromphong❤Downtown❤Emporium/si,325120378,P,Vadhana,13.73798,100.57154,Entire home/apt,2666,2,0,,0.0,1,91,0
10167,41625484,COZY&STYLISH HOME IN TRENDY NEIGHBORHOOD OF BKK,25339764,Kate,Vadhana,13.73534,100.58626,Entire home/apt,1500,2,0,,0.0,1,119,0
10169,41360068,"Wood & White Marble , Lux Living Heart of Bangkok",21964453,Salin,Khlong Toei,13.72127,100.56523,Entire home/apt,3000,30,0,,0.0,1,135,0
10181,41783094,市中心5星花园公寓/到tonglo BTS车程2分钟/近Emporium /蓬蓬/阿索/bkvb24,231239852,Aimy,Khlong Toei,13.72178,100.57781,Entire home/apt,1500,90,2,2020-09-23,0.06,19,83,0
10185,41649657,#2-❤️ Homey& Cozy❤️ 5 Min walk to MRT-Washingchine,29769376,Bird,Huai Khwang,13.79218,100.57484,Entire home/apt,999,1,1,2022-06-13,0.15,12,90,1
10187,41790385,Lunar house 2,329631526,Watanapun,Ratchathewi,13.76132,100.54163,Private room,1200,2,0,,0.0,2,365,0
10190,41385014,Hidden Loft1Privatebedroom NearMRT RAMA9*Makkasan,238195812,Exostay,Ratchathewi,13.75265,100.56389,Entire home/apt,1388,90,10,2020-04-09,0.28,13,101,0
10196,41417666,"1 min BTS station. Siam,MBK, CentralWorld near. ญข",170532676,Sony,Ratchathewi,13.7506,100.53007,Private room,1378,1,3,2022-07-29,0.08,31,178,2
10197,41417890,"1 min BTS station. Siam,MBK, CentralWorld near. ญค",170532676,Sony,Ratchathewi,13.75095,100.52928,Private room,1378,1,2,2022-06-25,0.06,31,178,1
10198,41417990,"1 min BTS station. Siam,MBK, CentralWorld near. ญง",170532676,Sony,Ratchathewi,13.75244,100.53132,Private room,1378,1,7,2022-11-21,0.95,31,178,7
10199,41418262,"1 min BTS station. Siam,MBK, CentralWorld near. ญจ",170532676,Sony,Ratchathewi,13.75078,100.53033,Private room,1443,1,1,2020-01-21,0.03,31,178,0
10205,41805052,Loft style condo next to bumrungrad hospital,6598548,Amornsukh,Vadhana,13.74449,100.55115,Entire home/apt,1500,10,7,2022-12-16,0.22,16,344,6
10206,41656124,Renovated 65sqm 2 bedroom Condo near Ratchada MRT!,328685904,Jipatha,Huai Khwang,13.78155,100.57483,Entire home/apt,1700,20,2,2022-10-31,0.47,1,127,2
10210,41815233,Lunar house 1,329631526,Watanapun,Ratchathewi,13.76292,100.53969,Private room,1500,2,0,,0.0,2,365,0
10213,41825347,The Garden Asoke RAMA9,67869391,Naey,Huai Khwang,13.7519,100.57423,Private room,860,1,3,2022-12-24,0.09,1,91,1
10219,41844353,วิวดี,273716848,Man,Vadhana,13.71108,100.60186,Entire home/apt,1700,2,0,,0.0,1,180,0
10220,41913505,Service Apartment (Sathorn) บ้านแสงจันทร์ฉาย,331495846,Passaramon,Sathon,13.71078,100.51401,Private room,1199,1,0,,0.0,1,365,0
10221,41913825,Sleep with 10 Friends in Central Bangkok,40683344,Antonio,Ratchathewi,13.75027,100.56239,Entire home/apt,2700,1,2,2022-07-13,0.06,1,171,1
10222,41914857,#512963 Studio Room Apartment near BTS On-nut,331549426,Kanya,Khlong Toei,13.70473,100.5974,Entire home/apt,332,28,0,,0.0,1,364,0
10224,42150185,Condo near city and train,32193467,Piyada,Huai Khwang,13.79192,100.57481,Entire home/apt,1500,2,2,2020-03-04,0.06,2,347,0
10225,41846194,Kate revolve Condo,330586055,Patamaporn,Huai Khwang,13.75207,100.58895,Entire home/apt,3000,1,0,,0.0,1,365,0
10228,42162504,A12 每客消毒~！on nut-BTS♥室内落地玻璃@ 中文接待 siam centre 20分,262923052,Camila,Khlong Toei,13.70201,100.59159,Entire home/apt,1225,28,3,2020-03-16,0.09,30,54,0
10232,41846760,Aspire Condo,329950956,Poopae,Huai Khwang,13.75215,100.5907,Entire home/apt,3250,1,0,,0.0,1,365,0
10234,41847695,Cumpus Home,329955830,Krittapat,Huai Khwang,13.75375,100.59023,Entire home/apt,1400,1,1,2020-02-14,0.03,1,365,0
10235,42165005,5*  Luxurious 1 Bedroom Condo Downtown,334658166,David,Vadhana,13.7376,100.56045,Entire home/apt,1350,30,9,2022-11-29,0.27,1,190,6
10240,42181585,Thonglor designer fully furnished town home,21348778,Jakchai,Vadhana,13.73895,100.58018,Entire home/apt,3800,365,0,,0.0,2,27,0
10241,41850603,Perfect for 2 on a nice and quite space/Thonglor,330826137,April,Khlong Toei,13.72205,100.57007,Entire home/apt,1800,1,0,,0.0,1,90,0
10260,41924815,Liv@5 ลิฟแอดไฟว์,42546492,Porntip,Vadhana,13.74403,100.5535,Entire home/apt,1500,1,3,2022-11-16,0.09,3,85,2
10261,41925087,Liv@5 ลิฟแอดไฟว์,42546492,Porntip,Vadhana,13.74258,100.55544,Entire home/apt,3000,1,0,,0.0,3,174,0
10274,41890638,#512755 Comfortable 2 Bedroom on Thonglor Area,331239691,Chalinee,Vadhana,13.73213,100.58152,Private room,4415,28,0,,0.0,2,364,0
10275,41891106,#512752 One Spacious Bedroom Near BTS Thong Lo,331260724,Hector,Vadhana,13.73082,100.58287,Private room,3311,28,0,,0.0,2,364,0
10277,42182750,5mins to MRT Rama9 &shopping mall /2bed room,67585919,Summer,Huai Khwang,13.75936,100.56825,Entire home/apt,2413,1,3,2020-03-13,0.09,25,350,0
10279,42184002,四面佛Nana酒吧街豪华1bedroom,219301393,Jack,Ratchathewi,13.75097,100.55525,Entire home/apt,1680,365,2,2020-03-27,0.06,9,89,0
10280,42184182,nana/四面佛酒吧街/rama9豪华1bedroom,327365883,Jane,Ratchathewi,13.75495,100.56396,Entire home/apt,1600,60,1,2021-04-19,0.05,5,54,0
10290,42206556,"C01 - Economy Alone @ Pratunam Bangkok,",309661618,Vince Hotel,Ratchathewi,13.75431,100.53562,Private room,2071,1,0,,0.0,9,73,0
10291,42206850,C02 - Economy Alone @ Pratunam Bangkok,309661618,Vince Hotel,Ratchathewi,13.75521,100.53439,Private room,2071,1,4,2020-03-26,0.12,9,73,0
10292,42206989,C03 - Economy Love @ Pratunam Bangkok,309661618,Vince Hotel,Ratchathewi,13.75508,100.53455,Private room,2229,1,0,,0.0,9,346,0
10293,42207063,C04 - Economy Love @ Pratunam Bangkok,309661618,Vince Hotel,Ratchathewi,13.75455,100.53445,Private room,3085,1,2,2020-03-15,0.06,9,346,0
